Collection date,GISAID_ID,Originating lab,site
11/30/22,EPI_ISL_16466483,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
11/30/22,EPI_ISL_16466484,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
11/30/22,EPI_ISL_16466485,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
11/30/22,EPI_ISL_16466486,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16673223,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466488,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466489,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466490,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466491,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466492,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466493,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466494,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466495,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16673145,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466497,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466498,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466499,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466500,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466501,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466502,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466503,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466504,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466505,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466506,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466507,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466508,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16673224,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/1/22,EPI_ISL_16466510,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16673222,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466512,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466513,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466514,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466515,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466516,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466517,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466518,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466519,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466520,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466521,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466522,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466523,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466524,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466525,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466526,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466527,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/2/22,EPI_ISL_16466528,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/3/22,EPI_ISL_16466529,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/3/22,EPI_ISL_16466530,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/3/22,EPI_ISL_16466531,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/3/22,EPI_ISL_16466532,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/3/22,EPI_ISL_16466533,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/3/22,EPI_ISL_16466534,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/6/22,EPI_ISL_16466535,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466536,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466537,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466538,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466539,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466540,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466541,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466542,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466543,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466544,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/7/22,EPI_ISL_16466545,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466547,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466548,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466549,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466550,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466551,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16673726,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466553,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466554,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466555,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466556,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466557,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466558,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466559,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466560,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466561,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16673724,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16673727,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466564,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/12/22,EPI_ISL_16466565,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466566,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466567,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466568,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466569,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466570,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466571,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466572,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16673725,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466574,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466575,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/13/22,EPI_ISL_16466576,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466577,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466578,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466579,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466580,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466581,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466582,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466583,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466584,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466585,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466586,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466587,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466588,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466589,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466590,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466591,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466592,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466593,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466594,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466595,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466596,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/14/22,EPI_ISL_16466597,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478719,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478720,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478721,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478722,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478723,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478724,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478725,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478726,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478727,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478728,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478729,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478730,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/15/22,EPI_ISL_16478731,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478732,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478733,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478734,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/16/22,EPI_ISL_16478735,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/17/22,EPI_ISL_16478736,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/17/22,EPI_ISL_16478737,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/17/22,EPI_ISL_16478738,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/17/22,EPI_ISL_16478739,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16478740,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16478741,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16673231,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16478743,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16673230,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16478745,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16673229,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16673225,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478748,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/19/22,EPI_ISL_16673226,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478750,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478816,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16673227,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478845,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478846,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478847,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478848,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16673228,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478850,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478851,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478852,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478853,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478854,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/20/22,EPI_ISL_16478855,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/21/22,EPI_ISL_16478856,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
12/21/22,EPI_ISL_16478857,University of Texas Southwestern Medical Center Clinical Laboratories,TXVNP-UTSW
